,dG0,sdG0
R_DPMVDx,-31.040918634,4.02404490513
R_DPPS,-517.857746226,20.4071996938
R_DPR,-18.9984353176,2.9601378257
R_DPROOp,-106.133075599,8.97803160352
R_DPRm,-18.9984353176,2.9601378257
R_DQDH,-5.29089794783,2.0931335298
R_DRBK,-30.9182720982,2.54584486704
R_DRIBabc,-25.7805434027,0.30790191248
R_DRIBt,0.0,0.0
R_DRIBtex,0.0,0.0
R_DRIBtpp,0.0,0.0
R_DRPA,20.2211676168,1.52167923294
R_DSCLCOCH,0.0,0.0
R_DSERDHr,21.7095689982,2.53737622694
R_DSERt2,0.0,0.0
R_DSERt2pp,0.0,0.0
R_DSERtex,0.0,0.0
R_DSMSTOLD,2.0005795191,8.23414672366
R_DSMSTOLR,-58.7289467861,1.79783910221
R_DTARTD,-35.2750540364,1.96641364275
R_DTDPtn,0.0,0.0
R_DTMPK,-2.77176009065,2.9601378257
R_DTMPt6,0.0,0.0
R_DTMPtex,0.0,0.0
R_DTPH,-23.008783312,2.97610811881
R_DTTGY,-12.8056592951,3.23149691924
R_DTTPt,0.0,0.0
R_DTTPtm,0.0,0.0
R_DTTPtn,0.0,0.0
R_DTTUP,-18.7955283095,4.1247331835
R_DUDPtn,0.0,0.0
R_DUMPtex,0.0,0.0
R_DUMPtn,0.0,0.0
R_DURAD,1.14823378915,3.73343961587
R_DURAD2,3.9637984185,3.1269503546
R_DURADx,0.962443354696,3.72519241757
R_DURIK1,-12.7857148154,1.2233063929
R_DURIK1m,-12.7857148154,1.2233063929
R_DURIPP,2.35193084857,2.69758732666
R_DURIt,0.0,0.0
R_DURIt2,0.0,0.0
R_DURIt2pp,0.0,0.0
R_DURItex,0.0,0.0
R_DURItn,0.0,0.0
R_DUTCP,-11.7397779379,2.31510922408
R_DUTPDP,-37.925812097,2.52201544994
R_DUTPDPm,-37.925812097,2.52201544994
R_DUTPDPn,-37.925812097,2.52201544994
R_DUTUP,-17.7296469524,3.73072343636
R_DVCHLDR,46.4012377125,0.0
R_DVOCHR,46.4012489535,0.0
R_DXPRIi,-21.6257956572,1.21960623756
R_DXPS,-28.6115796089,3.42065893283
R_DXRI,-21.6257956572,1.21960623756
R_DXS,-28.6115796089,3.42065893283
R_DXYLK,-11.7874395418,1.2233063929
R_DXYLUDtex,0.0,0.0
R_DXYLUDtpp,0.0,0.0
R_D_3AIBt,0.0,0.0
R_D_LACDHm,0.0,0.0
R_D_LACDcm,0.0,0.0
R_D_LACDm,0.0,0.0
R_D_LACt2,0.0,0.0
R_D_LACt2m,0.0,0.0
R_D_LACt2pp,0.0,0.0
R_D_LACtex,0.0,0.0
R_D_LACti,0.0,0.0
R_D_LACtm,0.0,0.0
R_E4HGLUtm,0.0,0.0
R_E4HGLUtp,0.0,0.0
R_E4PD,-43.4866522957,2.22669235186
R_E4Ptm,0.0,0.0
R_EAR100x,0.0,0.0
R_EAR100x_1,0.0,0.0
R_EAR100y,0.0,0.0
R_EAR100y_1,0.0,0.0
R_EAR120x,0.0,0.0
R_EAR120x_1,0.0,0.0
R_EAR120y,0.0,0.0
R_EAR120y_1,0.0,0.0
R_EAR140x,0.0,0.0
R_EAR140x_1,0.0,0.0
R_EAR140y,0.0,0.0
R_EAR140y_1,0.0,0.0
R_EAR40x,0.0,0.0
R_EAR40x_1,0.0,0.0
R_EAR40y,0.0,0.0
R_EAR40y_1,0.0,0.0
R_EAR60x,0.0,0.0
R_EAR60x_1,0.0,0.0
R_EAR60y,0.0,0.0
R_EAR60y_1,0.0,0.0
R_EAR80x,0.0,0.0
R_EAR80x_1,0.0,0.0
R_EAR80y,0.0,0.0
R_EAR80y_1,0.0,0.0
R_EBP1r,6.80176514817,3.72387035061
R_EBP2r,6.80176517178,6.83422512349
R_ECGISOr,0.0,0.0
R_ECH_3hivcoa,-3.16738541096,1.88740062089
R_ECOAH1,3.77748108605,1.70903637051
R_ECOAH12,3.90704222488,1.48299850521
R_ECOAH12m,3.90704222488,1.48299850521
R_ECOAH1_1,-3.77748108605,1.70903637051
R_ECOAH1m,3.77748108605,1.70903637051
R_ECOAH1x,3.77748108605,1.70903637051
R_ECOAH2,1.0254627922,2.9601378257
R_ECOAH2_1,-1.0254627922,2.9601378257
R_ECOAH2m,1.0254627922,2.9601378257
R_ECOAH3,0.691831825425,1.4831262392
R_ECOAH3_1,-0.691831825425,1.4831262392
R_ECOAH3m,0.691831825425,1.4831262392
R_ECOAH4,0.691831825425,1.4831262392
R_ECOAH4_1,-0.691831825425,1.4831262392
R_ECOAH4m,0.691831825425,1.4831262392
R_ECOAH4p,0.691831825425,1.4831262392
R_ECOAH5,0.691831825425,1.4831262392
R_ECOAH5_1,-0.691831825425,1.4831262392
R_ECOAH5m,0.691831825425,1.4831262392
R_ECOAH5p,0.691831825425,1.4831262392
R_ECOAH6,0.691831825425,1.4831262392
R_ECOAH6_1,-0.691831825425,1.4831262392
R_ECOAH6m,0.691831825425,1.4831262392
R_ECOAH6p,0.691831825425,1.4831262392
R_ECOAH7,0.691831825425,1.4831262392
R_ECOAH7_1,-0.691831825425,1.4831262392
R_ECOAH7m,0.691831825425,1.4831262392
R_ECOAH7p,0.691831825425,1.4831262392
R_ECOAH8,0.691831825425,1.4831262392
R_ECOAH8p,0.691831825425,1.4831262392
R_ECOAH9ir,3.22327007366,1.87979897523
R_ECOAH9m,3.22327007366,1.87979897523
R_ECOAR,-62.6647329796,1.41440831549
R_EDA,16.2990526726,2.0931335298
R_EDD,-43.0640661486,2.60586766288
R_EDTXS1,0.0,0.0
R_EDTXS2,0.0,0.0
R_EGMESTr,-4.48029431029,3.5785986353
R_EHGLAT,-11.1262913811,2.53345652526
R_EHGLAT2m,-14.0109909482,2.56045991114
R_EHGLATm,-11.1262913811,2.53345652526
R_EHGLATp,-11.1262913811,2.53345652526
R_ELAIDt,0.0,0.0
R_EMGH,3.03027845249,2.85552603597
R_ENO,-4.08792892304,0.307868542506
R_ENOf,-4.08792892304,0.307868542506
R_ENOm,-4.08792892304,0.307868542506
R_ENTCS,-7055.05220868,600000.000327
R_ENTCS_1,-7055.05220868,600000.000327
R_EPCTX,-39.1855968721,0.0
R_EPISTt,0.0,0.0
R_EPMGH,3.03027845249,2.85552603597
R_ERGSTt,0.0,0.0
R_ERGSTter,0.0,0.0
R_ESTRADIOLGLCt,0.0,0.0
R_ESTRADIOLGLCt2,-25.7805434027,0.30790191248
R_ESTRADIOLGLCtr,0.0,0.0
R_ESTRADIOLt,0.0,0.0
R_ESTRADIOLtr,0.0,0.0
R_ESTRIOLGLCte,-25.7805434027,0.30790191248
R_ESTRIOLGLCtr,0.0,0.0
R_ESTRIOLtr,0.0,0.0
R_ESTRONEGLCt,-25.7805434027,0.30790191248
R_ESTRONEGLCtr,0.0,0.0
R_ESTRONESt,0.0,0.0
R_ESTRONESt2,0.0,0.0
R_ESTRONEtr,0.0,0.0
R_ESTSULT,-287.881202171,70710.6781818
R_ETHAK,-21.6300905077,3.1939497983
R_ETHAt,0.0,0.0
R_ETHAt2pp,0.0,0.0
R_ETHAt6,0.0,0.0
R_ETHAtex,0.0,0.0
R_ETHP,-4.150452895,3.18624315014
R_ETOHMO,-437.650862815,3.32187519241
R_ETOHt,0.0,0.0
R_ETOHt2r,0.0,0.0
R_ETOHt2rpp,0.0,0.0
R_ETOHt3,0.0,0.0
R_ETOHtex,0.0,0.0
R_ETOHth,0.0,0.0
R_ETOHti,0.0,0.0
R_ETOHtm,0.0,0.0
R_ETOHtrpp,0.0,0.0
R_ETOHtx,0.0,0.0
R_F1PGT,-2.00382554931,2.10996402005
R_F2PP,-32.6491485059,2.44376551858
R_F6PA,18.5894146173,2.24891761063
R_F6PBth,0.0,0.0
R_F6PP,-11.6122087704,0.617129923402
R_F6P_pi_thi,0.0,0.0
R_F6Pt6_2,0.0,0.0
R_F6Pt6_2pp,0.0,0.0
R_F6Ptex,0.0,0.0
R_FA100ACPHi,0.0,0.0
R_FA100ACPHi_1,0.0,0.0
R_FA100tp,0.0,0.0
R_FA120ACPHi,0.0,0.0
R_FA120ACPHi_1,0.0,0.0
R_FA120ACPtm,0.0,0.0
R_FA120tp,0.0,0.0
R_FA140ACPHi,0.0,0.0
R_FA140ACPHi_1,0.0,0.0
R_FA140ACPtm,0.0,0.0
R_FA140COAabcp,-25.7805434027,0.30790191248
R_FA140tp,0.0,0.0
R_FA160COAabcp,-25.7805434027,0.30790191248
R_FA160COAabcp_1,-25.7805434027,0.30790191248
R_FA160h,0.0,0.0
R_FA160tp,0.0,0.0
R_FA1619Zh,0.0,0.0
R_FA161tp,0.0,0.0
R_FA180COAabcp,-25.7805434027,0.30790191248
R_FA180h,0.0,0.0
R_FA18111Zh,0.0,0.0
R_FA181ACPH,0.0,0.0
R_FA181ACPHi,0.0,0.0
R_FA181ACPtm,0.0,0.0
R_FA40COAabcp,-25.7805434027,0.30790191248
R_FA40COAtm,0.0,0.0
R_FA80ACPHi,0.0,0.0
R_FA80ACPHi_1,0.0,0.0
R_FA80tp,0.0,0.0
R_FACOAE100,-25.4288957523,1.44937869535
R_FACOAE120,-25.4288957523,1.44937869535
R_FACOAE140,-25.4288957523,1.44937869535
R_FACOAE160,-22.6861677555,6.31089575299
R_FACOAE180,-25.4288957523,1.44937869535
R_FACOAE1836Z9Z12Z,-25.4281325119,1.44937869535
R_FACOAE60,-25.4283466063,1.44937869535
R_FACOAE80,-25.4373169143,1.44937869535
R_FACOAL100p,-9.61479843125,1.46708485328
R_FACOAL100t2pp,-9.61479843125,1.46708485328
R_FACOAL120p,-9.61479843125,1.46708485328
R_FACOAL120t2pp,-9.61479843125,1.46708485328
R_FACOAL140,-9.61479843125,1.46708485328
R_FACOAL140p,-9.61479843125,1.46708485328
R_FACOAL140t2pp,-9.61479843125,1.46708485328
R_FACOAL160,-12.357526428,6.31735570731
R_FACOAL160p,-12.357526428,6.31735570731
R_FACOAL160t2pp,-12.357526428,6.31735570731
R_FACOAL180,-9.61479843125,1.46708485328
R_FACOAL180t2pp,-9.61479843125,1.46708485328
R_FACOAL1813,-9.61141011367,1.46708485328
R_FACOAL1831,-9.61556167161,1.46708485328
R_FACOAL204,-9.92486354782,2.02135587112
R_FACOAL206,-9.61455876884,1.46708485328
R_FACOAL224,-9.61570898751,1.46708485328
R_FACOAL2252,-9.61570898751,1.46708485328
R_FACOAL240,-9.61479843125,1.46708485328
R_FACOAL40It2pp,-9.6191143721,1.46708485328
R_FACOAL40im,-0.557433197044,3.29847001703
R_FACOAL40t2pp,-0.557433197044,3.29847001703
R_FACOAL50It2pp,-9.61928790892,1.46708485328
R_FACOAL50t2pp,-9.61549679596,1.46708485328
R_FACOAL60t2pp,-9.6153475772,1.46708485328
R_FACOAL80,-9.60637726922,1.46708485328
R_FACOAL80p,-9.60637726922,1.46708485328
R_FACOAL80t2pp,-9.60637726922,1.46708485328
R_FADDP,-23.0808764929,4.79835741866
R_FADFMNtm,0.0,0.0
R_FADH2th,0.0,0.0
R_FADH2tm,0.0,0.0
R_FADH2tru,0.0,0.0
R_FADH2tx,0.0,0.0
R_FADRx,-15.0141460807,3.01196118148
R_FADRx2,-15.1999365151,3.02037216824
R_FADth,0.0,0.0
R_FADtm,0.0,0.0
R_FADtru,0.0,0.0
R_FADtx,0.0,0.0
R_FAEL183,-523.87730163,5.29860442416
R_FAEL184,-523.87730163,5.29860442416
R_FAEL204,-523.879629097,5.29860442416
R_FAEL205,-523.879629097,5.29860442416
R_FAH3,-395.249092937,6.66494585101
R_FALDDH,-83.112804761,0.0
R_FALDtex,0.0,0.0
R_FALDtly,0.0,0.0
R_FALDtm,0.0,0.0
R_FALDtpp,0.0,0.0
R_FAO1,188.546263215,20.3925257316
R_FAO10,208.963256456,24.5479683603
R_FAO11,175.024055762,21.1928222516
R_FAO2,221.887399085,23.3681442816
R_FAO3,256.424664603,27.1247452166
R_FAO4,54.5814502207,3.56101327682
R_FAO80p,-256.540940276,13.5256253257
R_FAOXC140,198.161061647,20.2909756198
R_FAOXC160,234.244925513,23.8021961705
R_FAOXC16080m,137.901465948,13.6721203163
R_FAOXC16080x,-332.611067174,18.0866118745
R_FAOXC161802m,88.2920063108,10.9943048265
R_FAOXC180,31.7945375213,3.63002790361
R_FAOXC180x,-85.833595759,4.68396397597
R_FAOXC1811601m,122.231207005,14.3291636047
R_FAOXC182806m,74.7709815402,12.1364895494
R_FAOXC183803m,27.3084705758,10.4913915684
R_FAOXC183806m,-207.947795985,12.0465331457
R_FAOXC183806x,-207.947795985,12.0465331457
R_FAOXC18480m,-20.1540403886,9.67727673388
R_FAOXC18480x,-137.782173669,10.119886409
R_FAOXC2031836m,33.9392006938,3.37141483727
R_FAOXC204,110.127469261,21.170545667
R_FAOXC204184m,33.9392006938,3.37141483727
R_FAOXC2051843m,-13.5244608798,1.98025798735
R_FAOXC2051843x,-13.5244608798,1.98025798735
R_FAOXC2242046m,33.9415281605,3.37141483727
R_FAOXC2242046x,-83.6866051199,4.48651913538
R_FAOXC2251836m,-27.0466205412,3.96051597471
R_FAOXC2251836x,-27.0466205412,3.96051597471
R_FAOXC2252053m,-83.6877819773,4.48651913538
R_FAOXC2252053x,-83.6877819773,4.48651913538
R_FAOXC226,49.1427986353,21.0775969405
R_FAOXC226205m,-13.5221596614,1.98025798735
R_FAOXC226205x,-13.5221596614,1.98025798735
R_FAOXC2442246x,-83.690109444,4.48651913538
R_FAOXC2452253x,-83.690109444,4.48651913538
R_FAOXC2452256x,-83.6889325865,4.48651913538
R_FAOXC246226x,-83.6889325865,4.48651913538
R_FAOXC80,96.3434595651,10.2019996533
R_FAS100,-65.1450013963,3.60448568559
R_FAS100ACPm,0.0,0.0
R_FAS100COA,-65.1534225583,3.60448568559
R_FAS120,-65.1534225583,3.60448568559
R_FAS120ACPm,0.0,0.0
R_FAS120COA,-65.1534225583,3.60448568559
R_FAS140,-65.1534225583,3.60448568559
R_FAS140ACPm,0.0,0.0
R_FAS140COA,-65.1534225583,3.60448568559
R_FAS160,-64.555357734,6.40430481337
R_FAS160COA,-67.2980857308,4.00434178467
R_FAS161,-461.215956968,5.35712455073
R_FAS180,-65.7514873826,7.53345048448
R_FAS180COA,-63.0087593858,3.85648682793
R_FAS181,-461.814021792,8.33241439906
R_FAS200,-65.1534225583,3.60448568559
R_FAS80ACPm_L,0.0,0.0
R_FAS80COA_L,-189.986125158,10.6962942682
R_FAS80_L,-215.423442073,10.9212581734
R_FASC120ACP,0.0,0.0
R_FASC140ACP,0.0,0.0
R_FATP1t,0.0,0.0
R_FATP2t,0.0,0.0
R_FATP3t,0.0,0.0
R_FATP4t,0.0,0.0
R_FATP5t,0.0,0.0
R_FATP6t,0.0,0.0
R_FATP8t,0.0,0.0
R_FATP9t,0.0,0.0
R_FBA,21.4504701716,0.535201468365
R_FBA3,13.9523607794,2.87115252824
R_FBA3hi,-13.9523607794,2.87115252824
R_FBA4,12.2573301992,2.09131285582
R_FBAf,19.4864064734,2.23898925205
R_FBAh,19.4864064734,2.23898925205
R_FBAm,19.4864064734,2.23898925205
R_FBP,-9.66959496264,0.698790785707
R_FCI,5.47880103615,2.9601378257
R_FCLK,-17.8134635813,3.03084631259
R_FCLPA,19.8051444456,2.9601378257
R_FCLT,0.0,0.0
R_FCLT_1,0.0,0.0
R_FCLT_2,0.0,0.0
R_FCLTm,0.0,0.0
R_FCOAH,-13.8931256396,4.55014633719
R_FCOAH2,-13.8931256396,4.55014633719
R_FCOAHA,-1.3500298029,1.80548863309
R_FDH,-14.4897920935,3.30339921472
R_FDMO,-106.352373241,70710.6783843
R_FDMO2,-87.3818249848,70710.6783803
R_FDMO6,-105.029827776,70710.6783808
R_FDMOtau,-112.051849407,70710.6783656
R_FDPtf,0.0,0.0
R_FE2GTPabc,-23.3007119256,1.36728291511
R_FE2Gabcpp,-23.3007119256,1.36728291511
R_FE2TFENR,0.0,0.0
R_FE2abc,-25.7805434027,0.30790191248
R_FE2abcpp,-25.7805434027,0.30790191248
R_FE2t,0.0,0.0
R_FE2t2pp,0.0,0.0
R_FE2t3pp,0.0,0.0
R_FE2t4pp,0.0,0.0
R_FE2tex,0.0,0.0
R_FE2th,0.0,0.0
R_FE2tm,0.0,0.0
R_FE2tpp,0.0,0.0
R_FE2utm,0.0,0.0
R_FE3DCITabcpp,0.0,0.0
R_FE3DCITtonex,0.0,0.0
R_FE3Gabcpp,-23.3007119256,1.36728291511
R_FE3HOXabcpp,-25.7805434027,0.30790191248
R_FE3HOXtonex,0.0,0.0
R_FE3Ri,-189.128808952,8.88041347711
R_FE3abc,-25.7805434027,0.30790191248
R_FE3abch,-25.7805434027,0.30790191248
R_FE3abcpp,-25.7805434027,0.30790191248
R_FE3t,0.0,0.0
R_FE3tex,0.0,0.0
R_FECOSTt,0.0,0.0
R_FECRMabcpp,-25.7805434027,0.30790191248
R_FECRMtonex,0.0,0.0
R_FEDCabc,-25.7805434027,0.30790191248
R_FEENTER2tpp,-25.7805434027,0.30790191248
R_FEENTERR1,0.0,0.0
R_FEENTERR2,0.0,0.0
R_FEENTERR3,0.0,0.0
R_FEENTERabcpp,-25.7805434027,0.30790191248
R_FEENTERexs,0.0,0.0
R_FEENTERtex,0.0,0.0
R_FEENTERtonex,0.0,0.0
R_FEENTERtpp,0.0,0.0
R_FEOXAMabcpp,-25.7805434027,0.30790191248
R_FEOXAMtonex,0.0,0.0
R_FERO,-50.0663881378,17.0786742419
R_FEROpp,-50.0663881378,17.0786742419
R_FEROt,-50.0663881378,17.0786742419
R_FERULCOAS,-9.67043788475,1.46708485328
R_FERtex,0.0,0.0
R_FERtpp,0.0,0.0
R_FEtm,0.0,0.0
R_FFSD,-30.9459131841,2.87628466924
R_FFSD1r,-9.79682578583,1.96061428865
R_FGFTh,0.861234783617,5.41876210839
R_FGFTm,0.861234783617,5.41876210839
R_FGLU,-47.5568995874,50000.0005826
R_FGLU_1,-47.5568995874,50000.0005826
R_FHL,20.8669338671,4.40823453781
R_FK,-5.08416950854,2.08417749936
R_FKYNH,-31.6143134516,5.36681834541
R_FLDO,21.0774187763,3.02037216824
R_FLVR,12.5454288045,5.68563680244
R_FLVRx,12.7312192389,5.68117311595
R_FMETTRS,0.0,0.0
R_FMETTRS_1,0.0,0.0
R_FMETTRSm,0.0,0.0
R_FMNAT,-11.9628176907,4.80222856036
R_FMNATm,-11.9628176907,4.80222856036
R_FMNRx,-20.8916283418,3.01196118148
R_FMNRx2,-21.0774187763,3.02037216824
R_FOAMtex,0.0,0.0
R_FOAMtrpp,0.0,0.0
R_FOLR2,-18.2314414353,3.16452121
R_FOLR2_1,-18.2314414353,3.16452121
R_FOLt,0.0,0.0
R_FOLt2,0.0,0.0
R_FOMETRi,-69.4453100181,7.32344566232
R_FORCT,0.368637024343,5.83785159425
R_FORGLUIH,-46.6323643634,50000.000516
R_FORMCOAL,-21.1505685439,4.55034679381
R_FORMCOAtx,0.0,0.0
R_FORt,0.0,0.0
R_FORt2,0.0,0.0
R_FORt2pp,0.0,0.0
R_FORt3,0.0,0.0
R_FORtex,0.0,0.0
R_FORthi,0.0,0.0
R_FORti,0.0,0.0
R_FORti_1,0.0,0.0
R_FORtm,0.0,0.0
R_FORtmi,0.0,0.0
R_FORtppi,0.0,0.0
R_FORtr,0.0,0.0
R_FORtrn,0.0,0.0
R_FORtxi,0.0,0.0
R_FPGFTh,4.3873743559,5.43979479745
R_FPGFTm,4.3873743559,5.43979479745
R_FPGS_tm,0.0,0.0
R_FPPSh,-73.9796780323,2.91531424197
R_FRD,-47.3562309268,3.61635135701
R_FRDO2r,0.0,0.0
R_FRDO3r,0.0,0.0
R_FRDPtc,0.0,0.0
R_FRDPth,0.0,0.0
R_FRDPtm,0.0,0.0
R_FRDPtr,0.0,0.0
R_FRDcm,-47.3562309268,3.61635135701
R_FRDm,-47.3562309268,3.61635135701
R_FRTT,-73.9796780323,2.91531424197
R_FRULYSt2pp,0.0,0.0
R_FRULYStex,0.0,0.0
R_FRUURt2rpp,0.0,0.0
R_FRUURtex,0.0,0.0
R_FRUabc,-25.7805434027,0.30790191248
R_FRUpts2,-41.5155700062,0.731833745031
R_FRUpts2pp,-41.5155700062,0.731833745031
R_FRUt1r,0.0,0.0
R_FRUt2,0.0,0.0
R_FRUt3,0.0,0.0
R_FRUt4,0.0,0.0
R_FRUtex,0.0,0.0
R_FT,-73.9796780323,2.91531424197
R_FTCL,-95.2258534208,7.32625427444
R_FTHFCL,-95.2258534208,7.32625427444
R_FTHFCLm,-95.2258534208,7.32625427444
R_FTHFD,-21.9542761532,1.97656732257
R_FTHFDH,-36.2582778123,3.55611685826
R_FTHFI,-100.47446256,7.34086454804
R_FTHFI_1,-100.47446256,7.34086454804
R_FTHFLi,-3.82626724948,1.95413730687
R_FTHFLmi,-3.82626724948,1.95413730687
R_FUCPt6_2,0.0,0.0
R_FUCt,0.0,0.0
R_FUCtex,0.0,0.0
R_FUCtly,0.0,0.0
R_FUCtpp,0.0,0.0
R_FUM,-3.44721235063,0.28092780012
R_FUMAC,-75.5946927237,3.81043151096
R_FUMSO3tm,0.0,0.0
R_FUMSO4tm,0.0,0.0
R_FUMTSULtm,0.0,0.0
R_FUMm,-3.44721235063,0.28092780012
R_FUMt2_2,0.0,0.0
R_FUMt2_2pp,0.0,0.0
R_FUMt2_3,0.0,0.0
R_FUMt2_3pp,0.0,0.0
R_FUMt2r,0.0,0.0
R_FUMt3,0.0,0.0
R_FUMtex,0.0,0.0
R_FUMtm,0.0,0.0
R_FUMtpp,0.0,0.0
R_FUMtr,0.0,0.0
R_FUSAtex,0.0,0.0
R_FUSAtpp,0.0,0.0
R_FUT12g,0.0,0.0
R_FUTH,-13.2741191092,3.11849247435
R_FUTS,-223.296905119,7.8878920766
R_G1PACT,-25.9412563525,2.6450136855
R_G1PCTYT,-0.202317332893,2.0931335298
R_G1PDH,-17.9735785772,1.47349404618
R_G1PP,-16.412462484,0.835993429552
R_G1PPpp,-16.412462484,0.835993429552
R_G1PTT,-0.563064538813,2.9601378257
R_G1P_pi_th,0.0,0.0
R_G1Pt6_2,0.0,0.0
R_G1Ptex,0.0,0.0
R_G1SAT,-7.54084498952,0.685089066595
R_G1SAT_1,-7.54084498952,0.685089066595
R_G2PP,-23.2739965445,2.39643755534
R_G2PPpp,-23.2739965445,2.39643755534
R_G3PCT,3.37455483078,1.67995048288
R_G3PCabcpp,-25.7805434027,0.30790191248
R_G3PCt,0.0,0.0
R_G3PCtex,0.0,0.0
R_G3PD,10.5685036975,3.09562972929
R_G3PD1,25.5826497781,0.741717837778
R_G3PD1_1,-25.5826497781,0.741717837778
R_G3PD1ir,-25.5826497781,0.741717837778
R_G3PD1irm,-25.5826497781,0.741717837778
R_G3PD2,25.7684402126,0.8133747943
R_G3PD2_1,-25.7684402126,0.8133747943
R_G3PD2_2,-25.7684402126,0.8133747943
R_G3PD2m,10.5685036975,3.09562972929
R_G3PDm,10.5685036975,3.09562972929
R_G3PEabcpp,-25.7805434027,0.30790191248
R_G3PEtex,0.0,0.0
R_G3PGabcpp,-25.7805434027,0.30790191248
R_G3PGtex,0.0,0.0
R_G3PIabcpp,-25.7805434027,0.30790191248
R_G3PIt,0.0,0.0
R_G3PItex,0.0,0.0
R_G3PL,19.2096536567,2.9601378257
R_G3PO,107.059629583,4.28314596623
R_G3PT,-10.736536944,2.10121398649
R_G3P_pi_thr,0.0,0.0
R_G5DHx,-8.40350063284,1.60492714491
R_G5SADrm,11.0648493396,4.65852020209
R_G5SADs,11.0648493396,4.65852020209
R_G5SD,-8.40350063284,1.60492714491
R_G5SD2,-8.21771019839,1.58845096391
R_G5SDym,-8.40350063284,1.60492714491
R_G6PADH,-10.3319954492,2.36599632136
R_G6PADHh,-10.3319954492,2.36599632136
R_G6PA_pi_th,0.0,0.0
R_G6PBDH,-9.01735431608,2.36599632136
R_G6PBDHh,-9.01735431608,2.36599632136
R_G6PB_pi_th,0.0,0.0
R_G6PDH1,-4.08230660598,1.36615270588
R_G6PDH1er,-4.08230660598,1.36615270588
R_G6PDH2er,-3.89651617152,1.33432912956
R_G6PDH2r,-3.89651617152,1.33432912956
R_G6PI,5.12083814455,1.99255044593
R_G6PI2,1.28542167235,1.54834554412
R_G6PI3,-2.59636164528,1.99987631061
R_G6PI_1,-1.3146411331,2.9601378257
R_G6PIh,-1.3146411331,2.9601378257
R_G6PP,-8.99276475843,0.473745760801
R_G6PPer,-8.99276475843,0.473745760801
R_G6Pt6_2,0.0,0.0
R_G6Pt6_2pp,0.0,0.0
R_G6Pter,0.0,0.0
R_G6Ptex,0.0,0.0
R_GABAVESSEC,-25.7805434027,0.30790191248
R_GACMTRc,41.7736103335,100000.000371
R_GADktpp,2.45153695018,3.1494811164
R_GAL1PPpp,-15.2900601522,1.95313803526
R_GAL1Ptex,0.0,0.0
R_GAL3ST12,0.0,0.0
R_GALBDtex,0.0,0.0
R_GALCTD,-41.9072755198,1.24780461359
R_GALCTLO,13.6929971753,1.56462932584
R_GALCTND,-41.9071650601,1.24780461359
R_GALCTNLt2pp,0.0,0.0
R_GALCTNLtex,0.0,0.0
R_GALCTNt2pp,0.0,0.0
R_GALCTNt2r,0.0,0.0
R_GALCTNtex,0.0,0.0
R_GALCTt2r,0.0,0.0
R_GALCTt2rpp,0.0,0.0
R_GALCTtex,0.0,0.0
R_GALIGH,-4.4540081335,2.36861366703
R_GALKh,-10.4904832504,1.94733805353
R_GALKr,-10.4904832504,1.94733805353
R_GALM1,-0.691394495652,1.28547560612
R_GALM2,6.25226245909,1.80015201907
R_GALM2pp,6.25226245909,1.80015201907
R_GALO,-167.427245788,4.75475381119
R_GALOR,-18.7807938018,2.48190935792
R_GALS3,-10.7236353195,1.70903637051
R_GALT,-1.36563233015,1.8362853051
R_GALTpts,-39.4819274551,2.02496774894
R_GALTptspp,-39.4819274551,2.02496774894
R_GALTtex,0.0,0.0
R_GALUi,1.50953566019,0.55625071996
R_GALabc,-25.7805434027,0.30790191248
R_GALabcpp,-25.7805434027,0.30790191248
R_GALt1r,0.0,0.0
R_GALt2,0.0,0.0
R_GALt2_2,0.0,0.0
R_GALt2pp,0.0,0.0
R_GALt4,0.0,0.0
R_GALt4_2,0.0,0.0
R_GALtex,0.0,0.0
R_GALth,0.0,0.0
R_GALtly,0.0,0.0
R_GAM6Pt,0.0,0.0
R_GAM6Pt6_2pp,0.0,0.0
R_GAMAN6Ptex,0.0,0.0
R_GAMpts,-35.373365314,2.97378743981
R_GAMptspp,-35.373365314,2.97378743981
R_GAMt1r,0.0,0.0
R_GAMtex,0.0,0.0
R_GAPD,5.24714093429,0.409592361305
R_GAPDH_nadp_hi,-5.43293136874,0.529669423692
R_GAPDHf,5.24714093429,0.409592361305
R_GAPDHh,5.24714093429,0.409592361305
R_GAPDHi,-5.24714093429,0.409592361305
R_GAPDHm,5.24714093429,0.409592361305
R_GAPD_nadp,5.43293136874,0.529669423692
R_GAPDi_nadp,-5.43293136874,0.529669423692
R_GARFT,4.3873743559,5.43979479745
R_GART,0.56110710642,5.34142271525
R_GAt1,0.0,0.0
R_GAt2pp,0.0,0.0
R_GBBTNabc,-25.7805434027,0.30790191248
R_GBBTNtex,0.0,0.0
R_GCALDD,-59.9509894575,2.36606445838
R_GCALDDm,-59.9509894575,2.36606445838
R_GCALDt,0.0,0.0
R_GCALDtm,0.0,0.0
R_GCAROtu,0.0,0.0
R_GCATENEC,-207.98484818,8.44360319525
R_GCC2cm,4.44582155579,0.936077771724
R_GCCa,0.0,0.0
R_GCCam,0.0,0.0
R_GCCc,0.0,0.0
R_GCCcm,0.0,0.0
R_GCHOLAt,0.0,0.0
R_GCHOLAt2,0.0,0.0
R_GCHOLAt3,-25.7805434027,0.30790191248
R_GCHOLAte,0.0,0.0
R_GCHOLAtx,0.0,0.0
